id,pnr,pasajero_id,vuelo_id,asiento,estado_ticket,fecha_emision
374,3DI7CA,410,3,23F,CONFIRMADO,2025-10-26 00:24:53
375,BVM0GT,440,3,17C,CONFIRMADO,2025-10-29 10:24:53
376,OTH28I,137,3,14E,EMITIDO,2025-10-20 20:24:53
377,H7LCUR,99,3,27D,CONFIRMADO,2025-10-16 06:24:53
378,SG0NB3,287,3,31B,CONFIRMADO,2025-11-03 12:24:53
379,T1A5XI,251,3,30F,CONFIRMADO,2025-10-24 17:24:53
380,Q9S7FC,470,3,24F,CONFIRMADO,2025-11-11 06:24:53
381,AVUGDH,450,3,11E,CONFIRMADO,2025-11-01 00:24:53
382,UGNT9X,44,3,5E,EMITIDO,2025-11-07 20:24:53
383,1PVVX9,328,3,9F,CONFIRMADO,2025-11-03 15:24:53
384,51DYDR,469,3,21C,CONFIRMADO,2025-10-18 17:24:53
385,TNEC0I,394,3,28A,EMITIDO,2025-10-19 02:24:53
386,BONU57,267,3,9B,CONFIRMADO,2025-10-28 05:24:53
387,MFQHQF,276,3,20F,CONFIRMADO,2025-10-27 07:24:53
388,4LF6EW,314,3,16D,CONFIRMADO,2025-10-22 23:24:53
389,4QQ8DB,47,3,19D,EMITIDO,2025-10-23 01:24:53
390,ECHH19,186,3,2E,EMITIDO,2025-10-18 06:24:53
391,HY6BDJ,5,3,8B,EMITIDO,2025-10-16 02:24:53
392,XHY5N8,326,3,24C,EMITIDO,2025-10-22 22:24:53
393,I3PGSD,185,3,13D,CONFIRMADO,2025-11-09 12:24:53
394,DDB2MZ,425,3,29B,CONFIRMADO,2025-11-08 21:24:53
395,FFW6Y8,423,3,11B,CONFIRMADO,2025-11-05 07:24:53
396,S943R8,223,3,16F,CONFIRMADO,2025-10-20 09:24:53
397,ORRSWP,351,3,15A,EMITIDO,2025-10-24 04:24:53
398,WOVQGK,26,3,15B,EMITIDO,2025-11-06 05:24:53
399,XMMFIA,434,3,7A,EMITIDO,2025-10-23 18:24:53
400,QA8ZSS,60,3,9E,EMITIDO,2025-11-04 00:24:53
401,1UDYFV,293,3,11A,CONFIRMADO,2025-10-31 11:24:53
402,YZIZCE,134,3,19B,EMITIDO,2025-11-04 14:24:53
403,J2G49Q,321,3,13B,EMITIDO,2025-10-17 10:24:53
404,HKW7PM,140,3,26F,EMITIDO,2025-10-17 22:24:53
405,X1CUUD,129,3,29D,EMITIDO,2025-10-21 21:24:53
406,XTG8JX,281,3,10F,CONFIRMADO,2025-11-02 04:24:53
407,4MSMBE,417,3,27B,CONFIRMADO,2025-11-13 01:24:53
408,I66RLW,198,3,7B,EMITIDO,2025-10-28 06:24:53
409,ZLOKPJ,483,3,16B,EMITIDO,2025-10-30 18:24:53
410,SFBIK8,34,3,3E,CONFIRMADO,2025-10-22 07:24:53
411,AKV66A,390,3,19A,CONFIRMADO,2025-10-22 23:24:53
412,A5PNOB,491,3,23A,CONFIRMADO,2025-11-14 06:24:53
413,4CHYHJ,473,3,4B,EMITIDO,2025-10-31 02:24:53
414,5HNUNE,85,3,12A,CONFIRMADO,2025-10-25 13:24:53
415,RHWD9B,58,3,30B,CONFIRMADO,2025-10-16 02:24:53
416,430KJ3,221,3,10C,EMITIDO,2025-10-28 19:24:53
417,WK18BP,230,3,24D,CONFIRMADO,2025-11-05 15:24:53
418,SONMWH,318,3,13E,CONFIRMADO,2025-10-30 10:24:53
419,MCVBE3,31,3,22C,EMITIDO,2025-10-20 19:24:53
420,ZJWMEX,51,3,2C,CONFIRMADO,2025-11-10 14:24:53
421,990SX3,212,3,2D,CONFIRMADO,2025-10-28 18:24:53
422,9Y176E,36,3,21B,EMITIDO,2025-10-26 00:24:53
423,1PIG2V,484,3,12F,CONFIRMADO,2025-11-08 17:24:53
424,OYSW79,107,3,29C,EMITIDO,2025-10-27 03:24:53
425,5VTCRL,105,3,14B,CONFIRMADO,2025-10-24 09:24:53
426,25UUNC,238,3,17F,CONFIRMADO,2025-10-30 10:24:53
427,79XTX0,100,3,3D,CONFIRMADO,2025-10-25 19:24:53
428,E6E2DQ,442,3,20B,CONFIRMADO,2025-10-27 05:24:53
429,WJWY82,81,3,10D,CONFIRMADO,2025-10-17 05:24:53
430,3PI3PG,162,3,3C,CONFIRMADO,2025-11-04 18:24:53
431,OUWJUG,209,3,21E,CONFIRMADO,2025-11-01 17:24:53
432,RWK9VI,163,3,26B,CONFIRMADO,2025-10-22 02:24:53
433,MCOYSN,139,3,8A,CONFIRMADO,2025-10-30 17:24:53
434,11XOJT,74,3,25B,CONFIRMADO,2025-10-27 03:24:53
435,3NN7OH,113,3,20E,CONFIRMADO,2025-11-03 17:24:53
436,2FR53D,397,3,14D,CONFIRMADO,2025-10-25 07:24:53
437,Q5KX2B,472,3,24B,CONFIRMADO,2025-10-29 00:24:53
438,Q4LM26,191,3,26D,EMITIDO,2025-11-12 09:24:53
439,N371DP,266,3,20A,EMITIDO,2025-10-29 18:24:53
440,RUTVT7,156,3,31F,CONFIRMADO,2025-11-01 15:24:53
441,S78FX8,421,3,9A,CONFIRMADO,2025-11-08 07:24:53
442,WTS1FS,17,3,30A,EMITIDO,2025-11-02 21:24:53
443,LI6R4O,232,3,21D,CONFIRMADO,2025-10-25 22:24:53
444,W0LIZP,363,3,15F,CONFIRMADO,2025-10-15 16:24:53
445,U5FSXP,117,3,18B,CONFIRMADO,2025-10-31 17:24:53
446,6WK2B3,222,3,14F,CONFIRMADO,2025-10-29 12:24:53
447,7CSS89,18,3,20D,EMITIDO,2025-10-19 03:24:53
448,CYDTDT,392,3,31D,CONFIRMADO,2025-10-22 03:24:53
449,MIK7FT,369,3,27E,CANCELADO,2025-10-24 13:24:53
450,TT5TS2,309,3,25E,CONFIRMADO,2025-11-09 22:24:53
451,18XLG4,184,3,3F,EMITIDO,2025-11-13 07:24:53
452,KM1JM3,451,3,4C,CONFIRMADO,2025-10-30 01:24:53
453,GJB9M5,396,3,7F,EMITIDO,2025-11-10 02:24:53
454,6C7VA4,499,3,22B,CONFIRMADO,2025-10-16 03:24:53
455,W18Z1V,332,3,2F,CONFIRMADO,2025-10-28 02:24:53
456,YS1Y0E,240,3,26C,CONFIRMADO,2025-10-16 10:24:53
457,4CU74M,426,3,18A,CONFIRMADO,2025-10-18 17:24:53
458,ELCHZ3,101,3,11D,CONFIRMADO,2025-11-03 11:24:53
459,USDUTT,481,3,25C,CONFIRMADO,2025-10-24 02:24:53
460,MSMVYQ,233,3,28D,CONFIRMADO,2025-10-18 18:24:53
461,O5IUKN,462,3,8F,CONFIRMADO,2025-11-01 16:24:53
462,QBOZGK,152,3,2A,EMITIDO,2025-11-12 18:24:53
463,DK07HP,325,3,4F,EMITIDO,2025-11-05 15:24:53
464,IFOHND,66,3,29F,CONFIRMADO,2025-10-28 21:24:53
465,ED1UBA,308,3,16A,CONFIRMADO,2025-10-17 18:24:53
466,VRDYY4,167,3,3B,EMITIDO,2025-11-06 18:24:53
467,0V3MHT,239,3,23D,CONFIRMADO,2025-11-07 12:24:53
468,UQTE7R,485,3,10A,CONFIRMADO,2025-10-26 16:24:53
469,429QKY,243,3,1A,EMITIDO,2025-10-21 01:24:53
470,66F1WW,253,3,8D,CONFIRMADO,2025-10-18 23:24:53
471,3LKFWN,402,3,24E,EMITIDO,2025-11-11 09:24:53
472,0YN87K,214,3,23C,CONFIRMADO,2025-11-07 22:24:53
473,LS1JF8,177,3,31A,EMITIDO,2025-10-25 20:24:53
474,SEGFFJ,133,3,8C,CONFIRMADO,2025-10-21 14:24:53
475,CHB0AJ,458,3,28F,CONFIRMADO,2025-11-13 19:24:53
476,R6XD8Q,388,3,10B,CONFIRMADO,2025-10-21 10:24:53
477,XZ3Z4J,437,3,17E,CONFIRMADO,2025-10-28 19:24:53
478,EMSQDF,488,3,4E,EMITIDO,2025-11-09 05:24:53
479,9ZZ6AB,319,3,18C,EMITIDO,2025-10-31 01:24:53
480,NAWHT5,234,3,4D,CONFIRMADO,2025-11-01 18:24:53
481,SSP6PV,301,3,30E,CONFIRMADO,2025-11-06 09:24:53
482,BIS6AN,280,3,6F,CONFIRMADO,2025-10-21 17:24:53
483,E8EUQX,344,3,15E,EMITIDO,2025-10-19 02:24:53
484,N6FRIL,95,3,3A,CONFIRMADO,2025-10-16 04:24:53
485,LI48MS,330,3,28E,EMITIDO,2025-11-07 03:24:53
486,MJYL02,23,3,20C,EMITIDO,2025-11-02 21:24:53
487,9FN0SF,151,3,4A,EMITIDO,2025-10-27 06:24:53
488,5ZPRB7,374,3,22E,CONFIRMADO,2025-10-20 18:24:53
489,9PA8TX,112,3,18F,CONFIRMADO,2025-11-05 22:24:53
490,TYNBAL,219,3,25F,EMITIDO,2025-11-02 01:24:53
491,2789J7,166,3,27F,CONFIRMADO,2025-11-01 03:24:53
492,6W9V87,338,3,26A,CONFIRMADO,2025-11-08 15:24:53
493,QXT2F1,347,4,33E,CONFIRMADO,2025-10-20 23:24:53
494,FDD4ON,105,4,21B,CONFIRMADO,2025-10-31 20:24:53
495,51AIRP,276,4,25B,CONFIRMADO,2025-11-01 19:24:53
496,ZOD7LS,214,4,33C,CONFIRMADO,2025-11-10 07:24:53
497,9U6ZFE,184,4,34D,CONFIRMADO,2025-10-18 20:24:53
498,QBCBQW,203,4,21C,CONFIRMADO,2025-11-04 06:24:53
499,Z3W30K,477,4,12A,EMITIDO,2025-10-23 18:24:53
500,DWS31I,336,4,22C,CONFIRMADO,2025-10-19 17:24:53
501,62I193,489,4,13D,CONFIRMADO,2025-11-11 17:24:53
502,ZREQZA,429,4,6E,EMITIDO,2025-11-02 09:24:53
503,BG64UA,299,4,34A,CONFIRMADO,2025-11-10 21:24:53
504,SPDYZX,462,4,11E,CONFIRMADO,2025-11-05 11:24:53
505,0X8UVV,231,4,18B,CANCELADO,2025-11-14 01:24:53
506,FT0QFX,271,4,33D,CONFIRMADO,2025-11-07 11:24:53
507,YIM3TT,499,4,3B,EMITIDO,2025-11-11 06:24:53
508,J39BHY,251,4,16F,EMITIDO,2025-10-29 05:24:53
509,WB8KPX,269,4,29E,CONFIRMADO,2025-10-26 10:24:53
510,Y1MP3L,191,4,9D,CONFIRMADO,2025-10-22 18:24:53
511,CHL79L,379,4,11A,EMITIDO,2025-11-13 10:24:53
512,JVJYOA,446,4,14B,CONFIRMADO,2025-11-08 22:24:53
513,JC5YNI,304,4,8B,EMITIDO,2025-10-27 01:24:53
514,ZGC9S2,224,4,28B,CONFIRMADO,2025-10-16 01:24:53
515,1YF2MB,268,4,30D,CONFIRMADO,2025-10-26 18:24:53
516,61FGAE,355,4,16D,CONFIRMADO,2025-10-26 07:24:53
517,DXOM7K,388,4,4F,EMITIDO,2025-10-25 12:24:53
518,64GG1O,83,4,26D,CONFIRMADO,2025-10-31 05:24:53
519,S7JH2K,14,4,32D,CONFIRMADO,2025-10-29 23:24:53
520,ZB13T8,335,4,32F,CONFIRMADO,2025-10-15 11:24:53
521,GETEHR,474,4,21F,CONFIRMADO,2025-11-09 00:24:53
522,H6WWJ1,488,4,9E,CONFIRMADO,2025-10-17 01:24:53
523,RP3QYF,374,4,23D,CONFIRMADO,2025-10-28 20:24:53
524,GMF6JB,391,4,33B,CONFIRMADO,2025-11-10 19:24:53
525,SZ5GME,243,4,18F,EMITIDO,2025-10-18 16:24:53
526,Z2KI79,288,4,22B,EMITIDO,2025-10-31 01:24:53
527,K7RQ4A,328,4,23B,CONFIRMADO,2025-11-14 04:24:53
528,S4S19S,367,4,17E,CONFIRMADO,2025-10-17 12:24:53
529,4NTUL6,215,4,30A,CONFIRMADO,2025-11-03 16:24:53
530,RLVFFN,6,4,32B,CONFIRMADO,2025-10-30 18:24:53
531,H6B3SB,413,4,30E,CONFIRMADO,2025-11-09 00:24:53
532,GXUPZF,190,4,34E,EMITIDO,2025-10-20 11:24:53
533,3TR15N,125,4,26F,EMITIDO,2025-10-20 19:24:53
534,G8NT8L,412,4,19E,CONFIRMADO,2025-10-19 11:24:53
535,JUYPD3,491,4,8A,CONFIRMADO,2025-10-15 10:24:53
536,PQA98K,440,4,8F,CONFIRMADO,2025-11-07 03:24:53
537,3U55QV,281,4,32C,EMITIDO,2025-11-11 14:24:53
538,BWG6KB,51,4,26A,CONFIRMADO,2025-10-24 20:24:53
539,GQZCEZ,44,4,11B,CONFIRMADO,2025-10-25 13:24:53
540,QJQK1P,286,4,14C,CONFIRMADO,2025-11-09 20:24:53
541,86GB3Q,427,4,30C,CONFIRMADO,2025-11-05 17:24:53
542,EF6SSJ,487,4,26B,CONFIRMADO,2025-11-07 01:24:53
543,D1UC23,371,4,2A,CONFIRMADO,2025-11-03 00:24:53
544,9FZT40,384,4,28E,EMITIDO,2025-11-13 00:24:53
545,E1ZD2Q,369,4,8D,CONFIRMADO,2025-11-03 06:24:53
546,TN7RIH,63,4,13F,EMITIDO,2025-10-29 04:24:53
547,49P1QV,403,4,12B,EMITIDO,2025-10-25 23:24:53
548,I0NEMX,242,4,29D,CONFIRMADO,2025-10-28 00:24:53
549,YDK4AN,30,4,11D,CONFIRMADO,2025-11-05 21:24:53
550,O76694,42,4,29B,EMITIDO,2025-10-26 16:24:53
551,MLD4KL,221,4,22E,CONFIRMADO,2025-11-14 04:24:53
552,R5K1JZ,175,4,29A,CONFIRMADO,2025-11-10 22:24:53
553,STJ6QN,319,4,1D,CONFIRMADO,2025-10-23 23:24:53
554,VA6LA6,248,4,8C,EMITIDO,2025-10-17 17:24:53
555,7PKFV8,389,4,2F,EMITIDO,2025-10-21 00:24:53
556,OWF5DZ,68,4,13B,CANCELADO,2025-11-08 21:24:53
557,68YYXQ,333,4,3D,CANCELADO,2025-10-31 07:24:53
558,60M3GK,48,4,28C,CONFIRMADO,2025-11-10 06:24:53
559,8DV6KC,254,4,31E,CONFIRMADO,2025-10-19 04:24:53
560,80EFPH,497,4,31A,EMITIDO,2025-11-06 15:24:53
561,W0RZ4M,258,4,7C,CONFIRMADO,2025-10-20 17:24:53
562,W6E891,359,4,11C,CONFIRMADO,2025-10-17 13:24:53
563,3ZE26Q,447,4,15C,CONFIRMADO,2025-10-24 07:24:53
564,H3X4MT,306,4,5F,CONFIRMADO,2025-11-09 12:24:53
565,DN923D,84,4,21D,EMITIDO,2025-11-06 05:24:53
566,SI7R9E,279,4,15E,CONFIRMADO,2025-11-06 23:24:53
567,6B5T0O,236,4,20B,EMITIDO,2025-10-20 04:24:53
568,RKZLK3,140,4,10C,CONFIRMADO,2025-10-17 07:24:53
569,OQY73G,370,4,25D,CONFIRMADO,2025-11-03 05:24:53
570,6ENZN1,167,4,21A,EMITIDO,2025-10-19 22:24:53
571,GQ16FC,482,4,10F,CONFIRMADO,2025-11-07 01:24:53
572,QOYW7V,418,4,24D,CONFIRMADO,2025-10-26 23:24:53
573,N866WH,234,4,14D,EMITIDO,2025-11-04 04:24:53
574,PX66DD,321,4,30B,CONFIRMADO,2025-11-01 00:24:53
575,KUU4S7,128,4,13A,CONFIRMADO,2025-10-25 11:24:53
576,2FBGM1,64,4,7F,CONFIRMADO,2025-10-23 21:24:53
577,8K0K6Z,408,4,19A,CONFIRMADO,2025-10-26 13:24:53
578,67KDBE,273,4,26C,CONFIRMADO,2025-10-24 21:24:53
579,0N4MTU,407,4,31F,CONFIRMADO,2025-10-16 13:24:53
580,CZ5E21,62,4,12F,CONFIRMADO,2025-11-08 02:24:53
581,X8FV4Y,478,4,25F,CONFIRMADO,2025-10-29 21:24:53
582,SJCDTB,396,4,25C,EMITIDO,2025-10-31 19:24:53
583,8LB3X6,135,4,16C,CONFIRMADO,2025-11-04 05:24:53
584,OEJHM3,227,4,14F,CONFIRMADO,2025-11-06 01:24:53
585,K6HCVC,428,4,31C,CONFIRMADO,2025-10-22 04:24:53
586,25UHN3,41,4,28F,CONFIRMADO,2025-11-07 05:24:53
587,SFF2CN,410,4,27E,CONFIRMADO,2025-10-27 13:24:53
588,T5AC62,102,4,20A,CANCELADO,2025-10-23 14:24:53
589,IOZ6PV,183,4,15A,CONFIRMADO,2025-11-08 14:24:53
590,HIO4FK,61,4,17B,CONFIRMADO,2025-11-07 05:24:53
591,F7R4H9,305,4,2D,CONFIRMADO,2025-10-30 14:24:53
592,FNZ4I3,8,4,28D,CONFIRMADO,2025-11-04 04:24:53
593,Y0N1G1,45,4,33A,CONFIRMADO,2025-11-03 02:24:53
594,N9GHX5,285,4,9A,CONFIRMADO,2025-11-08 20:24:53
595,5Z6UTH,475,4,24B,CONFIRMADO,2025-10-22 19:24:53
596,UKVF27,432,4,3A,CONFIRMADO,2025-11-04 11:24:53
597,YU5HG4,291,4,1F,EMITIDO,2025-11-08 17:24:53
598,CGLPWD,170,4,22F,CONFIRMADO,2025-11-02 07:24:53
599,W0P70S,419,4,22D,EMITIDO,2025-11-04 17:24:53
600,6T2OYW,186,4,23A,EMITIDO,2025-10-25 10:24:53
601,1CQCJ2,363,4,16E,CONFIRMADO,2025-11-12 00:24:53
602,2UGUN3,395,4,27D,CONFIRMADO,2025-10-19 20:24:53
603,S56G5W,3,4,16A,CONFIRMADO,2025-10-29 04:24:53
604,QNK8Z4,223,4,7D,EMITIDO,2025-11-08 05:24:53
605,C80IV6,182,4,12E,CONFIRMADO,2025-11-11 22:24:53
606,Y6AXAE,375,4,25E,EMITIDO,2025-11-14 00:24:53
607,NFKZ3D,176,4,18A,EMITIDO,2025-10-19 04:24:53
608,E5BXSM,181,4,22A,CONFIRMADO,2025-10-23 00:24:53
609,FX5JRC,46,4,20C,EMITIDO,2025-11-02 16:24:53
610,PO3YV1,166,4,20E,EMITIDO,2025-11-03 10:24:53
611,CJ6SRI,331,4,15B,EMITIDO,2025-10-30 20:24:53
612,PBW89U,73,4,10D,CONFIRMADO,2025-11-12 06:24:53
613,WJM3J4,449,4,12C,EMITIDO,2025-10-26 01:24:53
614,3RIW45,433,4,23E,CONFIRMADO,2025-11-08 15:24:53
615,WIFKR0,66,4,1E,CONFIRMADO,2025-10-24 20:24:53
616,APIXNB,445,4,18D,CANCELADO,2025-10-26 05:24:53
617,TO40LZ,159,4,34B,CONFIRMADO,2025-11-09 04:24:53
618,OJEJ8T,250,4,4E,CONFIRMADO,2025-11-07 22:24:53
619,RYIDAA,127,4,24F,EMITIDO,2025-11-11 15:24:53
620,2JG1WK,179,4,24C,CONFIRMADO,2025-10-15 12:24:53
621,8JZJEO,255,4,6C,CONFIRMADO,2025-10-25 03:24:53
622,N334HG,325,4,10A,CONFIRMADO,2025-10-16 16:24:53
623,RUJ78K,479,4,20D,CONFIRMADO,2025-10-18 19:24:53
624,2P2RKL,360,4,17C,EMITIDO,2025-10-19 12:24:53
625,G2GZ3O,238,4,20F,CONFIRMADO,2025-11-03 21:24:53
626,LQ0JYP,193,5,34E,CONFIRMADO,2025-11-02 01:24:53
627,Y9ZE5T,90,5,15C,CONFIRMADO,2025-11-05 13:24:53
628,CIQNA7,263,5,9B,EMITIDO,2025-10-26 07:24:53
629,NY9WB1,177,5,18E,CONFIRMADO,2025-10-26 23:24:53
630,JXY0E2,303,5,15A,EMITIDO,2025-11-12 16:24:53
631,ZKN60Z,197,5,27B,CONFIRMADO,2025-10-18 14:24:53
632,NJWEHK,41,5,21B,CONFIRMADO,2025-11-03 17:24:53
633,5C9H4L,135,5,12C,EMITIDO,2025-11-06 12:24:53
634,C9JFIW,313,5,5B,EMITIDO,2025-10-28 11:24:53
635,M5XZEY,341,5,27A,EMITIDO,2025-10-19 01:24:53
636,MH8ZAN,452,5,15F,EMITIDO,2025-11-05 22:24:53
637,03QRXX,52,5,12B,EMITIDO,2025-11-02 02:24:53
638,7DOXEJ,226,5,10C,CONFIRMADO,2025-10-18 14:24:53
639,8VLNQA,113,5,5C,CONFIRMADO,2025-10-23 12:24:53
640,GCMCEA,344,5,24B,CONFIRMADO,2025-10-29 00:24:53
641,7M8SAZ,173,5,23E,CONFIRMADO,2025-11-05 23:24:53
642,R0RNHV,150,5,2F,CONFIRMADO,2025-11-08 03:24:53
643,Y3AUF0,212,5,21F,CONFIRMADO,2025-10-20 07:24:53
644,8HNRXW,195,5,31C,CONFIRMADO,2025-10-24 16:24:53
645,2VA36W,161,5,12F,EMITIDO,2025-11-01 21:24:53
646,2CRP5U,324,5,17B,CONFIRMADO,2025-11-11 05:24:53
647,YCQGR9,476,5,27C,EMITIDO,2025-10-24 09:24:53
648,H475MR,302,5,23C,CONFIRMADO,2025-10-20 11:24:53
649,10KSGC,393,5,26B,CONFIRMADO,2025-10-15 10:24:53
650,H1WPMC,73,5,15D,CANCELADO,2025-10-16 08:24:53
651,IE408F,208,5,6F,CONFIRMADO,2025-10-30 22:24:53
652,W2V9P4,51,5,3C,CONFIRMADO,2025-10-19 19:24:53
653,3P5V3T,471,5,7B,CONFIRMADO,2025-10-21 06:24:53
654,L4X5AV,293,5,2E,EMITIDO,2025-10-17 14:24:53
655,MMTDNA,388,5,26D,EMITIDO,2025-11-12 20:24:53
656,5WK75U,94,5,9A,EMITIDO,2025-10-16 14:24:53
657,RTA067,489,5,14D,CONFIRMADO,2025-11-06 09:24:53
658,F2K2Q3,31,5,34B,EMITIDO,2025-10-20 07:24:53
659,6BCAQT,209,5,8F,CONFIRMADO,2025-10-19 06:24:53
660,W0YUPZ,358,5,20C,CONFIRMADO,2025-10-25 07:24:53
661,DQ8JQV,292,5,20E,CONFIRMADO,2025-10-16 01:24:53
662,H7I8A2,87,5,8E,CONFIRMADO,2025-11-04 19:24:53
663,FT7U8I,72,5,30C,EMITIDO,2025-11-06 00:24:53
664,L58UWS,27,5,17C,CONFIRMADO,2025-11-04 17:24:53
665,W1NJ86,242,5,26E,EMITIDO,2025-11-05 20:24:53
666,OQGYMI,282,5,20A,EMITIDO,2025-11-05 13:24:53
667,A61RG5,30,5,24C,EMITIDO,2025-10-31 11:24:53
668,FOF148,101,5,2D,EMITIDO,2025-11-13 11:24:53
669,RIZTF0,342,5,16F,CONFIRMADO,2025-10-19 18:24:53
670,KY3TD3,433,5,28E,CONFIRMADO,2025-10-31 04:24:53
671,5BQ6EP,321,5,31A,CONFIRMADO,2025-10-20 01:24:53
672,BIU68N,498,5,5E,CONFIRMADO,2025-10-29 07:24:53
673,TXUEXD,261,5,18D,CONFIRMADO,2025-11-01 23:24:53
674,CHNPWO,66,5,24D,EMITIDO,2025-11-08 15:24:53
675,BV301T,371,5,13D,EMITIDO,2025-10-18 13:24:53
676,Y8HWH7,487,5,1D,CONFIRMADO,2025-10-15 23:24:53
677,0729D6,290,5,18A,EMITIDO,2025-10-18 22:24:53
678,TF629V,375,5,25A,CONFIRMADO,2025-11-01 00:24:53
679,ZDVALI,5,5,30B,CONFIRMADO,2025-10-24 01:24:53
680,QOBYJD,496,5,8C,EMITIDO,2025-10-23 00:24:53
681,VCHIGM,356,5,11A,CONFIRMADO,2025-10-20 01:24:53
682,B7MNJ9,215,5,27D,CONFIRMADO,2025-10-30 04:24:53
683,FTFHH4,233,5,19A,CONFIRMADO,2025-10-19 08:24:53
684,7DV9M8,23,5,25C,CONFIRMADO,2025-11-01 14:24:53
685,3XHLEL,16,5,24E,EMITIDO,2025-10-16 21:24:53
686,PXCPEG,34,5,21C,CONFIRMADO,2025-11-09 13:24:53
687,664VPD,315,5,19C,EMITIDO,2025-10-15 14:24:53
688,32PPSX,279,5,7E,CONFIRMADO,2025-10-29 09:24:53
689,UWLHZC,120,5,6A,CONFIRMADO,2025-11-03 13:24:53
690,CB7D2Z,9,5,11F,EMITIDO,2025-11-02 04:24:53
691,JZ0VNQ,473,5,12A,CONFIRMADO,2025-10-17 09:24:53
692,3SAKNZ,440,5,24A,CONFIRMADO,2025-10-16 17:24:53
693,LGY96M,125,5,14C,CONFIRMADO,2025-11-07 02:24:53
694,1RM8FQ,218,5,9C,EMITIDO,2025-11-08 05:24:53
695,TXOWCG,307,5,31F,CANCELADO,2025-10-22 07:24:53
696,PBPX99,234,5,8A,CONFIRMADO,2025-11-13 21:24:53
697,8XP4U7,379,5,11E,CONFIRMADO,2025-11-04 00:24:53
698,XBXQAS,408,5,31B,CONFIRMADO,2025-10-15 21:24:53
699,4XB5D7,186,5,27E,EMITIDO,2025-10-21 09:24:53
700,E9ZG02,281,5,29A,EMITIDO,2025-11-08 10:24:53
701,B1PKSH,364,5,34D,CONFIRMADO,2025-10-25 08:24:53
702,C4A9GG,122,5,32E,CANCELADO,2025-11-10 06:24:53
703,MW9CFN,312,5,4A,CONFIRMADO,2025-10-27 15:24:53
704,7GUZZQ,225,5,29E,CONFIRMADO,2025-10-26 13:24:53
705,G2H2LB,448,5,21D,EMITIDO,2025-10-18 04:24:53
706,EGXWOA,116,5,20F,CONFIRMADO,2025-11-02 19:24:53
707,DC9AFF,414,5,25E,EMITIDO,2025-10-24 08:24:53
708,L5YPFE,280,5,22E,CONFIRMADO,2025-10-26 17:24:53
709,WE8HV6,368,5,11B,EMITIDO,2025-10-31 21:24:53
710,PTPE4Y,457,5,19D,CONFIRMADO,2025-11-01 03:24:53
711,NR7R7Z,378,5,16B,CONFIRMADO,2025-11-04 13:24:53
712,ISYSTC,445,5,8D,CONFIRMADO,2025-10-29 12:24:53
713,19OMWE,425,5,9D,EMITIDO,2025-11-12 03:24:53
714,I1JLNG,79,5,17F,EMITIDO,2025-10-27 03:24:53
715,AZBYOA,256,5,4B,EMITIDO,2025-10-16 04:24:53
716,USOPDL,47,5,3F,CONFIRMADO,2025-10-23 12:24:53
717,UTXZLD,222,5,4C,CONFIRMADO,2025-10-30 04:24:53
718,3BGN9R,81,5,16E,EMITIDO,2025-11-09 20:24:53
719,VF65LV,326,5,1A,EMITIDO,2025-11-13 14:24:53
720,3EW17T,246,5,12E,EMITIDO,2025-11-03 17:24:53
721,UP9Q6A,100,5,23A,CONFIRMADO,2025-11-07 21:24:53
722,6XNFAB,143,5,1E,CONFIRMADO,2025-10-26 13:24:53
723,1H8I5D,140,5,25B,CONFIRMADO,2025-11-13 04:24:53
724,AMZALH,65,5,33C,CONFIRMADO,2025-11-05 11:24:53
725,T6YBX4,381,5,34C,EMITIDO,2025-11-03 23:24:53
726,CBPSZ0,291,5,26A,CONFIRMADO,2025-11-11 17:24:53
727,9YQO9P,243,5,28F,CONFIRMADO,2025-11-10 13:24:53
728,FJ6W1Z,409,5,7A,EMITIDO,2025-11-08 01:24:53
729,JQVTKM,461,5,3E,CANCELADO,2025-10-28 11:24:53
730,JAGNLX,266,5,10F,EMITIDO,2025-11-04 00:24:53
731,EV3SO5,211,5,21E,EMITIDO,2025-10-16 01:24:53
732,KP3WGT,2,5,19F,CONFIRMADO,2025-10-24 06:24:53
733,SR459J,80,5,16C,EMITIDO,2025-10-31 12:24:53
734,FH1MET,369,5,14F,CONFIRMADO,2025-11-14 01:24:53
735,5VWFLF,238,5,20D,CONFIRMADO,2025-11-07 16:24:53
736,YCH35N,403,5,5F,CANCELADO,2025-11-01 07:24:53
737,IRRF0W,237,5,17E,CONFIRMADO,2025-11-10 13:24:53
738,T5Z1HX,265,5,6C,EMITIDO,2025-10-16 12:24:53
739,C7BAJY,134,5,27F,CONFIRMADO,2025-11-08 18:24:53
740,D57II0,29,5,3D,CONFIRMADO,2025-11-12 18:24:53
741,24MDDV,267,5,2A,CONFIRMADO,2025-11-04 01:24:53
742,1OOAAW,48,5,31E,CONFIRMADO,2025-10-21 00:24:53
743,R8M9H4,428,5,1B,CONFIRMADO,2025-10-30 13:24:53
744,XQQ3SG,357,5,26F,CANCELADO,2025-11-13 00:24:53
745,0MHFEJ,469,5,10B,CONFIRMADO,2025-11-08 08:24:53
746,K05S7Y,121,5,23B,EMITIDO,2025-10-17 13:24:53
747,RJ1Y6V,421,5,6E,CONFIRMADO,2025-10-19 03:24:53
748,UEEA7T,185,5,30E,CONFIRMADO,2025-11-08 13:24:53
